ID,Place,Name,Distance
8424129,clothing_store,Nike Factory Store,1.385
8424129,store,Baskin-Robbins,1.453
8424151,hospital,Mount Sinai Hospital,1.437
8424151,doctor,Saint Anthonys Hospital Cardiology,1.166
8424151,restaurant,Subway Restaurants,1.352
8424151,point_of_interest,Cinespace Chicago Film Studios,1.646
8424151,school,Telpochcalli School,1.589
8424151,hospital,Lawndale Christian Health Center at Farragut Career Academy,1.141
8424156,hardware_store,The Home Depot,1.490
8424156,park,Foster Park,1.211
8424156,post_office,United States Post Office - AuburnPk. Station,1.404
8424156,hardware_store,Lowes Home Improvement,1.632
8424156,school,CICS Longwood,1.745
8424156,library,Woodson Regional Library Chicago Public Library,1.599
8424165,department_store,Kohls Bucktown,1.269
8424165,bar,Las Tablas,1.252
8424165,hardware_store,The Home Depot,0.719
8424165,night_club,Elbo Room,1.378
8424165,gym,Midtown Athletic Club,0.654
8424165,book_store,Barnes & Noble,1.552
8424204,department_store,Target,1.899
8424204,liquor_store,Kenwood Liquors,0.242
8424204,doctor,Advocate Trinity Hospital: Choi Mary MD,1.660
8424204,school,Chicago Vocational High School,1.227
8424204,doctor,Parker Rebecca B MD,1.671
8424204,doctor,Advocate Trinity Hospital: Wong Wayland MD,1.660
8424340,lodging,Best Western Inn & Suites - Midway Airport,1.153
8424340,hospital,Advocate Christ Medical Center,1.778
8424340,hospital,Advocate Childrens Hospital - Oak Lawn,1.548
8424340,restaurant,Vito & Nicks Pizzeria,0.757
8424340,doctor,Diana C. Bottari D.O.,1.730
8424340,health,Fresenius Medical Care at Advocate Christ Hospital,1.790
8424352,university,Kennedy-King College,1.815
8424352,restaurant,Subway Restaurants,0.503
8424352,school,Saint John School,1.237
8424352,health,Planned Parenthood - Englewood Health Center,0.799
8424352,point_of_interest,Richards Career Academy,1.469
8424352,store,Baskin-Robbins,0.519
8424357,point_of_interest,The Enrico Fermi Institute,1.707
8424357,doctor,University of Chicago Med Center: Strek Mary E MD,1.530
8424357,doctor,Glenn S. Gerber M.D.,1.530
8424357,doctor,University of Chicago Med Center: Reutrakul Sirimon MD,1.530
8424357,hospital,University Chicago Psychiatry,1.530
8424357,health,Edwin K. McDonald IV MD,1.556
8424408,real_estate_agency,Realprop Inc.,0.958
8424408,doctor,Leonard J. Lawson M.D.,1.672
8424408,point_of_interest,Gateway Newsstand,1.572
8424408,gas_station,BP,1.111
8424408,grocery_or_supermarket,Gallery Food,1.071
8424408,university,Southside Institute,1.038
8424417,meal_takeaway,Home Run Inn,1.162
8424417,school,Infinity Math Science & Technology High School,1.453
8424417,department_store,Target,1.372
8424417,car_repair,Sams Club Tire & Battery,1.229
8424417,convenience_store,Walgreens,1.517
8424417,school,KIPP Ascend Middle School,1.347
8424460,real_estate_agency,Realprop Inc.,1.339
8424460,hospital,Roseland Community Hospital,0.874
8424460,school,CICS Prairie,1.735
8424460,school,Gwendolyn Brooks Prep School,1.750
8424460,clothing_store,DTLR,0.956
8424460,health,Fresenius Kidney Care Roseland,0.811
8424516,university,University of Chicago Law School,1.260
8424516,doctor,University of Chicago Med Center: Strek Mary E MD,1.533
8424516,hospital,University of Chicago Medicine,1.597
8424516,doctor,University-Chicago Physicians,1.533
8424516,church,Rockefeller Memorial Chapel,1.681
8424516,hospital,University Chicago Psychiatry,1.533
8424562,school,St. Rita of Cascia High School,0.532
8424562,point_of_interest,Soul Children of Chicago,1.330
8424562,car_dealer,South Chicago Dodge Chrysler Jeep,1.356
8424562,local_government_office,Social Security Administration,1.765
8424562,doctor,Lisa Przybylski MA,1.685
8424562,storage,Public Storage,0.605
8424570,point_of_interest,Cook County Department of Corrections,1.383
8424570,bank,Citibank,1.099
8424570,school,KIPP Ascend Middle School,1.436
8424570,doctor,Doren Gregory S Md - St Anthony Eye Clinic,1.473
8424570,local_government_office,Social Security Administration,1.048
8424570,car_repair,Franks West Side Auto Parts Inc,1.144
8424585,lodging,The Write Inn,1.988
8424585,lodging,Harvey House Bed & Breakfast,1.932
8424585,school,Oak Park and River Forest High School,1.648
8424585,doctor,West Suburban Medical Center: Harris Max L MD,1.072
8424585,doctor,West Suburban Med Center: Slasuraitis Andrea N MD,1.072
8424585,doctor,West Suburban Medical Center: Morris Arthur M MD,1.072
8424588,department_store,Walmart Supercenter,1.255
8424588,clothing_store,Burlington,1.599
8424588,gym,Planet Fitness,1.325
8424588,point_of_interest,Accurate Industries,0.357
8424588,car_repair,ABC Automotive & Electronics,0.960
8424588,restaurant,Subway Restaurants,0.780
8424589,lodging,Urban Holiday Lofts Chicago Hostel,0.958
8424589,movie_theater,Regal Cinemas City North 14 IMAX & RPX,1.218
8424589,hardware_store,The Home Depot,0.712
8424589,hardware_store,Menards,1.177
8424589,gym,Midtown Athletic Club,0.520
8424589,electronics_store,Best Buy,0.904
8424597,department_store,Target,1.620
8424597,bar,Revolution Brewing - Brewpub,1.074
8424597,bar,Honey Butter Fried Chicken,1.304
8424597,restaurant,Longman & Eagle,0.144
8424597,restaurant,Ramen Wasabi,1.777
8424597,department_store,Kmart,1.777
8424607,meal_delivery,Lou Malnatis Pizzeria,1.395
8424607,clothing_store,Hot Topic,1.839
8424607,park,North Park Village Nature Center,1.009
8424607,store,Americas Best Contacts & Eyeglasses,0.257
8424607,car_repair,Grossinger Kia,1.706
8424607,point_of_interest,WTTW11,1.496
8424619,school,Marshall Metropolitan High School,0.593
8424619,school,Collins Academy,1.654
8424619,florist,City Enchanted Gardens Florist,1.777
8424619,school,Faraday Elementary School,0.690
8424619,school,Jacob Beidler Elementary School,0.785
8424619,general_contractor,Chicago Contract Cleaning,1.650
8424641,department_store,Target,1.062
8424641,bakery,Dat Donut,0.668
8424641,restaurant,Old Chicago Pizza,0.439
8424641,clothing_store,Nike Factory Store,1.058
8424641,general_contractor,A Smart Roofing,0.345
8424641,shoe_store,The Childrens Place,1.343
8424642,school,St. Michael the Archangel School,0.200
8424642,school,Cheltenham Day Care Nursery and Kindergarten,0.921
8424642,store,Dollar General,1.146
8424642,restaurant,Subway Restaurants,1.650
8424642,health,Waterfront Terrace Inc,1.033
8424642,point_of_interest,South Shore Hospital,1.839
8424647,lodging,City Suites Chicago,0.343
8424647,lodging,The Willows Hotel,1.163
8424647,hardware_store,The Home Depot,1.312
8424647,gym,LA Fitness,1.101
8424647,movie_theater,Landmarks Century Centre Cinema,1.142
8424647,electronics_store,Chicago Music Exchange,1.588
8424658,lodging,Chicago Marriott at Medical District UIC,1.947
8424658,university,Malcolm X College,1.144
8424658,doctor,Theodore J. Saclarides MD,1.656
8424658,doctor,Ali Keshavarzian MD,1.656
8424658,doctor,Rush University Medical Center: Ivankovich Olga MD,1.643
8424658,doctor,Timothy Kuzel MD,1.656
8424661,school,St. Rita of Cascia High School,1.072
8424661,local_government_office,Social Security Administration,1.492
8424661,car_dealer,distance,1.137
8424661,grocery_or_supermarket,ALDI,1.775
8424661,storage,Public Storage,0.569
8424661,bank,Citibank,1.902
8424756,hospital,Holy Cross Hospital,0.459
8424756,doctor,Goldstein Rachel a Do - Holy Cross Hospital,0.470
8424756,doctor,Holy Cross Hospital: Arjmand Susan B MD,0.470
8424756,doctor,Holy Cross Hospital: Amin Sanjay J MD,0.470
8424756,doctor,Dr. Karen Raden DO,0.470
8424756,doctor,Dr. Paul Allegretti DO,0.508
8424762,point_of_interest,Portage Theater,1.864
8424762,car_dealer,Mike Anderson Chevrolet of Chicago,1.232
8424762,hair_care,Fantasy Costumes,1.913
8424762,night_club,Stereo Nightclub,1.217
8424762,university,Steinmetz College Prep,1.762
8424762,clothing_store,Scary Perrys Halloween Store,1.398
8424768,clothing_store,Burlington,1.602
8424768,beauty_salon,Ulta Beauty,1.746
8424768,point_of_interest,Wright College Events Theater,0.279
8424768,supermarket,Richs Foods & Liquors,1.735
8424768,point_of_interest,Norridge Putting Edge,1.695
8424768,movie_theater,Patio Theater,1.187
8424774,school,Simeon Career Academy,1.385
8424774,park,Foster Park,0.999
8424774,restaurant,Italian Fiesta Pizzeria,0.573
8424774,school,Dudley Beauty College,1.085
8424774,restaurant,Subway Restaurants,0.613
8424774,church,Back to God Christian Reformed Church,1.405
8424803,local_government_office,Drivers Express Facility,0.751
8424803,furniture_store,Belmont Home Decor,1.376
8424803,church,Chicago Tabernacle,0.414
8424803,car_repair,Midtown Toyota,0.815
8424803,restaurant,Kim Long Chinese Restaurant,1.448
8424803,electronics_store,Walmart Photo Center,0.667
8424845,hospital,La Rabida Children’s Hospital,0.747
8424845,point_of_interest,South Shore Cultural Center,0.788
8424845,university,Muhammad University of Islam,1.461
8424845,gas_station,BP,0.384
8424845,point_of_interest,South Shores Pantry,1.407
8424845,school,Hyde Park Academy High School,1.736
8424854,hardware_store,The Home Depot,1.753
8424854,grocery_or_supermarket,ALDI,1.495
8424854,university,Steinmetz College Prep,1.066
8424854,meal_takeaway,Little Caesars Pizza,1.098
8424854,department_store,Target,1.444
8424854,restaurant,Kim Long Chinese Restaurant,1.697
8424873,shopping_mall,Harlem Irving Plaza,1.063
8424873,department_store,Kohls Harlem-Irving,1.223
8424873,home_goods_store,JOANN Fabrics and Crafts,1.805
8424873,electronics_store,AT&T Store,0.985
8424873,point_of_interest,Go Bananas,1.793
8424873,store,Innovative Smoking,1.065
8424883,book_store,Morton College Bookstore,1.506
8424883,school,Chicago Mennonite Learning Center,1.107
8424883,convenience_store,Walgreens,1.652
8424883,car_repair,Prestige Automotive Inc,1.211
8424883,local_government_office,City of Chicago EZ Pay Station Pay Tickets Water Bills and Taxes,1.665
8424883,moving_company,Mark It Express Llc,1.210
8424887,school,George Washington High School,1.166
8424887,car_repair,Skywheels Auto Services Inc,1.266
8424887,point_of_interest,Trinity Council Knights,0.785
8424887,restaurant,Subway Restaurants,1.778
8424887,convenience_store,Walgreens,0.504
8424887,car_repair,Twins Auto Service Inc.,0.567
8424928,movie_theater,The Logan Theatre,1.380
8424928,furniture_store,Studio41 Home Design Showroom,0.519
8424928,bar,Scofflaw,1.462
8424928,bar,The Owl,1.643
8424928,lodging,Hostel Earphoria,1.201
8424928,convenience_store,Cook Brothers,1.694
8424939,lodging,Urban Holiday Lofts Chicago Hostel,1.637
8424939,department_store,Kohls Bucktown,0.637
8424939,bar,Las Tablas,1.277
8424939,bar,The River Kitchen And Bar,1.561
8424939,bar,Lion Head Pub,1.694
8424939,electronics_store,Best Buy,1.569
8424941,lodging,Chicago Getaway Hostel,1.348
8424941,hardware_store,The Home Depot,1.439
8424941,lodging,IHSP Chicago Hostel,1.901
8424941,bar,Lion Head Pub,1.119
8424941,electronics_store,Best Buy,0.913
8424941,bar,Las Tablas,1.700
8424942,lodging,Chicago Getaway Hostel,1.348
8424942,hardware_store,The Home Depot,1.439
8424942,lodging,IHSP Chicago Hostel,1.901
8424942,bar,Lion Head Pub,1.119
8424942,electronics_store,Best Buy,0.913
8424942,bar,Las Tablas,1.700
8424943,lodging,Hotel Lincoln,0.613
8424943,lodging,The Willows Hotel,1.596
8424943,hardware_store,The Home Depot,1.484
8424943,beauty_salon,Douglas J Aveda Institute,1.614
8424943,bar,Duffys Tavern and Grille,1.439
8424943,zoo,Lincoln Park Zoo,0.366
8424952,lodging,Chicago Getaway Hostel,1.348
8424952,hardware_store,The Home Depot,1.439
8424952,lodging,IHSP Chicago Hostel,1.901
8424952,bar,Lion Head Pub,1.119
8424952,electronics_store,Best Buy,0.913
8424952,bar,Las Tablas,1.700
8424984,point_of_interest,Belinda Fuller,1.183
8424984,restaurant,Subway Restaurants,0.794
8424984,school,Gwendolyn Brooks Prep School,0.504
8424984,travel_agency,Historic Pullman Visitor Center,1.081
8424984,school,Kohn School,0.924
8424984,church,Emmanuel Reformed Church,1.169
8425011,point_of_interest,The Enrico Fermi Institute,1.098
8425011,doctor,University of Chicago Med Center: Pannain Silvana MD,0.625
8425011,cafe,Ex Libris Cafe,1.184
8425011,museum,Frederick C. Robie House,1.196
8425011,doctor,University-Chicago Physicians,0.625
8425011,doctor,University of Chicago Med Center: Reutrakul Sirimon MD,0.625
8425012,lodging,Hyatt Place Chicago-South University Medical Center,0.290
8425012,point_of_interest,The Enrico Fermi Institute,1.556
8425012,museum,Frederick C. Robie House,1.346
8425012,university,The University of Chicago,1.594
8425012,dentist,Hyde Park Periodontics,0.218
8425012,point_of_interest,Little Black Pearl Workshop,1.661
8425029,point_of_interest,Soul Children of Chicago,1.256
8425029,post_office,United States Post Office - AuburnPk. Station,0.773
8425029,bank,Citibank,1.729
8425029,point_of_interest,PTC Security Training Academy,0.357
8425029,point_of_interest,Holloway Hide A Way,1.749
8425029,school,CICS Longwood,1.955
8425125,department_store,Walmart Supercenter,0.790
8425125,furniture_store,Studio41 Home Design Showroom,1.294
8425125,local_government_office,Drivers Express Facility,1.687
8425125,point_of_interest,Accurate Industries,1.293
8425125,school,Marine Leadership Academy,1.268
8425125,park,Mozart Park,1.162
8425168,bar,Olive Garden Italian Restaurant,0.818
8425168,clothing_store,Hot Topic,1.023
8425168,hardware_store,The Home Depot,1.594
8425168,food,Food For Thought Chicago,1.704
8425168,point_of_interest,XFINITY Authorized Dealer - UWC,1.018
8425168,store,GNC,1.061
8425208,hospital,Norwegian American Hospital,1.141
8425208,school,Westinghouse College Prep High School,0.503
8425208,furniture_store,Stone City,0.596
8425208,doctor,Norwegian American Hospital: Anderson Joel R DPM,1.145
8425208,restaurant,Kai Zan,1.486
8425208,school,Jacob Beidler Elementary School,1.015
8425403,clothing_store,Burlington,1.649
8425403,point_of_interest,Wright College Events Theater,0.489
8425403,library,Wilbur Wright College Library,0.515
8425403,finance,The UPS Store,0.301
8425403,bakery,Elis Cheesecake Company,0.851
8425403,supermarket,Butera Market,0.561
8425422,point_of_interest,Hawthorne Works,1.812
8425422,school,Collins Academy,1.814
8425422,doctor,Saint Anthonys Hospital Cardiology,1.811
8425422,school,Farragut Career Academy,1.212
8425422,grocery_or_supermarket,ALDI,1.764
8425422,lawyer,The Law Offices of Vladimir A. Uman P.C.  El Bufete Legal del Abogado Vladimir A Uman,1.323
8425446,point_of_interest,Hawthorne Works,1.853
8425446,storage,Public Storage,1.532
8425446,local_government_office,Social Security Administration,1.585
8425446,school,Holy Family Ministry School,1.420
8425446,bank,Citibank,1.905
8425446,church,Lawndale Community Church,1.118
8425448,point_of_interest,Hawthorne Works,1.853
8425448,storage,Public Storage,1.532
8425448,local_government_office,Social Security Administration,1.585
8425448,school,Holy Family Ministry School,1.420
8425448,bank,Citibank,1.905
8425448,church,Lawndale Community Church,1.118
8425496,lodging,Urban Holiday Lofts Chicago Hostel,1.321
8425496,movie_theater,Regal Cinemas City North 14 IMAX & RPX,1.068
8425496,hardware_store,The Home Depot,0.537
8425496,restaurant,Ramen Wasabi,1.249
8425496,gym,Midtown Athletic Club,0.156
8425496,store,Petco Animal Supplies,1.738
8425506,point_of_interest,Soul Children of Chicago,1.256
8425506,post_office,United States Post Office - AuburnPk. Station,0.775
8425506,bank,Citibank,1.728
8425506,point_of_interest,PTC Security Training Academy,0.360
8425506,point_of_interest,Holloway Hide A Way,1.752
8425506,school,CICS Longwood,1.957
8425513,hardware_store,The Home Depot,1.517
8425513,point_of_interest,Neal F Simeon Vocational High,1.129
8425513,post_office,United States Post Office - AuburnPk. Station,1.262
8425513,school,Dudley Beauty College,0.414
8425513,restaurant,Subway Restaurants,0.866
8425513,department_store,Marshalls,1.756
8425521,hardware_store,Menards,1.790
8425521,school,Howe Elementary School,1.194
8425521,post_office,United States Postal Service,1.226
8425521,grocery_or_supermarket,Food 4 Less,1.831
8425521,point_of_interest,Chicago Beverage Systems LLC,0.818
8425521,park,La Follette Park,1.690
8425747,hospital,La Rabida Children’s Hospital,0.537
8425747,point_of_interest,South Shore Cultural Center,0.708
8425747,gas_station,BP,0.518
8425747,meal_delivery,Papa Johns Pizza,0.982
8425747,health,Symphony of South Shore,0.836
8425747,restaurant,Subway Restaurants,1.395
8425906,university,Kennedy-King College,1.826
8425906,convenience_store,Walgreens,1.775
8425906,school,Wentworth Elementary School,0.623
8425906,health,Planned Parenthood - Englewood Health Center,1.500
8425906,store,Dollar General,1.723
8425906,restaurant,Seashell Restaurant,0.335
8425925,point_of_interest,Belinda Fuller,1.616
8425925,school,CICS Prairie,1.081
8425925,hospital,Roseland Community Hospital,0.179
8425925,doctor,Sud Madhupa MD,0.206
8425925,doctor,Morgan Park Foot Clinic,0.490
8425925,health,Fresenius Kidney Care Roseland,0.236
8425941,school,Lindblom Math and Science Academy,0.649
8425941,car_repair,Pep Boys Auto Parts & Service,1.555
8425941,dentist,DentalWorks Western Avenue,1.378
8425941,grocery_or_supermarket,ALDI,1.485
8425941,convenience_store,Walgreens,1.986
8425941,funeral_home,Burton Funeral Home,0.444
8425950,department_store,Target,1.729
8425950,car_repair,Car-X Tire & Auto,1.431
8425950,bank,Citibank,1.099
8425950,convenience_store,Walgreens,1.762
8425950,restaurant,Old Chicago Pizza,1.551
8425950,store,Baskin-Robbins,1.348
8425952,school,KIPP Ascend Middle School,1.319
8425952,point_of_interest,Spectrum Management Co,1.409
8425952,lodging,Shamrock Motel,1.194
8425952,point_of_interest,Hope House of Chicago,1.352
8425952,park,Franklin Park,0.772
8425952,school,Holy Family Ministry School,1.620
8425974,point_of_interest,The Urban Canopy,1.033
8425974,point_of_interest,Megabus.com,1.264
8425974,point_of_interest,Union Stockyards Gate,1.879
8425974,meal_takeaway,Little Caesars Pizza,0.856
8425974,travel_agency,Chicago Trolley & Double Decker Co,1.265
8425974,store,For Your Consciousness,1.495
8426009,university,Kennedy-King College,0.832
8426009,hospital,St. Bernard Hospital,1.705
8426009,restaurant,Subway Restaurants,1.655
8426009,doctor,St Bernard Hospital & Health: Kintanar David L MD,1.705
8426009,restaurant,Subway Restaurants,1.058
8426009,school,Wentworth Elementary School,1.194
8426028,point_of_interest,The Enrico Fermi Institute,1.387
8426028,doctor,University of Chicago Med Center: Strek Mary E MD,1.321
8426028,cafe,Ex Libris Cafe,1.535
8426028,doctor,University-Chicago Physicians,1.321
8426028,university,The University of Chicago,1.742
8426028,library,The University of Chicago Library,1.535
8426036,point_of_interest,The Enrico Fermi Institute,0.828
8426036,doctor,University of Chicago Med Center: Pannain Silvana MD,0.355
8426036,cafe,Ex Libris Cafe,0.919
8426036,museum,Frederick C. Robie House,0.971
8426036,doctor,University-Chicago Physicians,0.355
8426036,doctor,University of Chicago Med Center: Reutrakul Sirimon MD,0.355
8426041,school,Lindblom Math and Science Academy,1.225
8426041,bank,Citibank,1.701
8426041,dentist,DentalWorks Western Avenue,1.663
8426041,grocery_or_supermarket,ALDI,1.451
8426041,school,Saint Basil School,0.108
8426041,point_of_interest,Richards Career Academy,1.295
8426064,school,St. Rita of Cascia High School,1.322
8426064,car_repair,Western Avenue Nissan,1.664
8426064,post_office,United States Post Office - AuburnPk. Station,0.859
8426064,church,Original Church of Jesus Christ,0.980
8426064,point_of_interest,New Generation,0.145
8426064,point_of_interest,PTC Security Training Academy,1.593
8426076,department_store,Kmart,1.307
8426076,restaurant,Smoque BBQ,1.036
8426076,gym,Irving Park YMCA,1.485
8426076,clothing_store,Discovery Clothing,1.401
8426076,restaurant,Shokran,1.399
8426076,electronics_store,Record Breakers,1.247
8426415,restaurant,Subway Restaurants,1.078
8426415,grocery_or_supermarket,ALDI,1.214
8426415,clothing_store,DTLR,1.271
8426415,store,Dollar General,1.456
8426415,hospital,Roseland Community Hospital,1.953
8426415,amusement_park,The Ray and Joan Kroc Corps Community Center Chicago,1.619
8426515,point_of_interest,Soul Children of Chicago,1.638
8426515,bank,Citibank,1.577
8426515,school,Leo High School,1.540
8426515,point_of_interest,Holloway Hide A Way,1.453
8426515,restaurant,Subway Restaurants,1.728
8426515,point_of_interest,New Generation,1.638
8426892,clothing_store,Burlington,1.701
8426892,shopping_mall,Harlem Irving Plaza,1.990
8426892,church,United In Faith Lutheran Church,0.989
8426892,finance,The UPS Store,0.118
8426892,home_goods_store,JOANN Fabrics and Crafts,1.867
8426892,supermarket,Richs Foods & Liquors,1.833
8427622,restaurant,Parrot Cage Restaurant,1.120
8427622,hospital,South Shore Hospital,0.919
8427622,school,South Shore International College Preparatory High School,1.162
8427622,real_estate_agency,Shorewind Towers Apartments,1.121
8427622,moving_company,Allevon Trucking,1.586
8427622,health,Symphony of South Shore,0.893
8427817,school,Roger C Sullivan High School,1.436
8427817,restaurant,Ghareeb Nawaz Restaurant,0.385
8427817,university,Raven Theatre,1.454
8427817,lodging,Heart O Chicago,1.529
8427817,bar,Touché,1.231
8427817,bakery,Tahoora Sweets & Bakery,0.374
8428058,point_of_interest,WSSD-FM Chicago,0.580
8428058,doctor,Dr. Glen G. Aduana MD,0.615
8428058,doctor,Dr. Lisa G. Holcomb M.D.,0.615
8428058,hospital,Advocate Trinity Hospital,1.831
8428058,doctor,Kenneth D LaPat M.D.,1.811
8428058,store,Chicago Fresh Meat,0.624
8428102,hospital,West Suburban Hospital Medical Center,1.629
8428102,doctor,West Suburban Medical Center: Kao Bob M MD,1.607
8428102,doctor,West Suburban Medical Center: Harris Max L MD,1.607
8428102,doctor,West Suburban Medical Center: Hanlon Donna MD,1.607
8428102,doctor,West Suburban Medical Center: Ozga Timothy M MD,1.607
8428102,doctor,West Suburban Medical Center: Bernatowicz Amy E MD,1.607
8428383,lodging,Chicago Marriott at Medical District UIC,1.702
8428383,lodging,Holiday Jones Chicago Hostel,1.589
8428383,lodging,Chicago Parthenon Hostel,1.971
8428383,bakery,Hoosier Mama Pie Company,0.817
8428383,point_of_interest,Johnnys Ice House - East,0.868
8428383,gym,Hubbard Street Dance Chicago,1.475
8429236,hospital,West Suburban Hospital Medical Center,1.298
8429236,museum,Wonder Works Childrens Museum,1.368
8429236,doctor,West Suburban Medical Center: Harris Max L MD,1.281
8429236,doctor,Lakeshore Gatroenterology,1.281
8429236,doctor,West Suburban Medical Center: Lepianka Anita M MD,1.281
8429236,church,St Giles Catholic Church,1.568
8430204,local_government_office,Chicago West Illinois Secretary of State Facility,1.164
8430204,park,Columbus Park,1.536
8430204,hospital,Fresenius Medical Care at Loretto Hospital,1.275
8430204,restaurant,MacArthurs Restaurant,0.645
8430204,point_of_interest,Spectrum Management Co,1.568
8430204,plumber,First Rate Plumbers,1.577
8430570,hospital,Holy Cross Hospital,1.635
8430570,bowling_alley,Lawn Lanes,0.961
8430570,restaurant,Subway Restaurants,0.972
8430570,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.639
8430570,bank,Citibank,1.095
8430570,doctor,Holy Cross Hospital: Javier Calvin MD,1.617
8431184,car_repair,Western Avenue Nissan,1.400
8431184,school,St. Rita of Cascia High School,1.787
8431184,restaurant,Subway Restaurants,0.678
8431184,church,Back to God Christian Reformed Church,1.117
8431184,car_dealer,Toyota On Western,1.386
8431184,grocery_or_supermarket,Food 4 Less,0.416
8431303,real_estate_agency,Realprop Inc.,1.430
8431303,hospital,Roseland Community Hospital,0.702
8431303,school,Fenger Academy High School,0.331
8431303,doctor,Sud Madhupa MD,0.761
8431303,doctor,Morgan Park Foot Clinic,1.057
8431303,health,Fresenius Kidney Care Roseland,0.654
8431514,church,St Kevin Catholic Church,0.789
8431514,point_of_interest,Arro Corporation,1.102
8431514,moving_company,Advantage Structures,0.839
8431514,police,Chicago Police Department,1.223
8431514,general_contractor,Asphalt Operating Services-Chicago,0.827
8431514,car_repair,Cronimet Corporation,1.641
8431761,point_of_interest,Let the World Know Chicago Party Place,0.890
8431761,cemetery,Oak Woods Cemetery,1.100
8431761,restaurant,Old Chicago Pizza,1.685
8431761,home_goods_store,Let the World Know,0.890
8431761,restaurant,Original Soul Vegetarian,1.028
8431761,grocery_or_supermarket,Arnd Food Market,1.640
8432286,point_of_interest,Soul Children of Chicago,0.493
8432286,post_office,United States Post Office - AuburnPk. Station,0.487
8432286,school,St. Rita of Cascia High School,1.948
8432286,point_of_interest,Holloway Hide A Way,0.703
8432286,car_dealer,Car Credit Center,1.985
8432286,church,Back to God Christian Reformed Church,1.696
8432843,point_of_interest,Portage Theater,1.243
8432843,local_government_office,Drivers Express Facility,1.273
8432843,meal_takeaway,Little Caesars Pizza,1.272
8432843,car_repair,Berman Subaru of Chicago,1.302
8432843,home_goods_store,Eastern Accents,1.124
8432843,restaurant,Shokran,1.761
8432889,lodging,The Amber Inn,0.547
8432889,point_of_interest,S. R. Crown Hall,1.422
8432889,stadium,Guaranteed Rate Field,1.163
8432889,point_of_interest,Union Stockyards Gate,1.722
8432889,local_government_office,Chicago Police Finance Division,1.186
8432889,post_office,United States Post Office - Stockyard Station,1.474
8435569,department_store,Target,1.632
8435569,bar,Revolution Brewing - Brewpub,1.064
8435569,bar,Honey Butter Fried Chicken,1.316
8435569,restaurant,Longman & Eagle,0.134
8435569,restaurant,Ramen Wasabi,1.768
8435569,department_store,Kmart,1.788
8436343,school,St. Rita of Cascia High School,1.802
8436343,post_office,United States Postal Service,1.388
8436343,gym,Evergreen Racquet & Fitness,1.727
8436343,bowling_alley,Bluebird Lanes,1.673
8436343,restaurant,Subway Restaurants,1.666
8436343,school,Pathways In Education-Illinois,0.715
8436685,university,Kennedy-King College,0.579
8436685,school,Lindblom Math and Science Academy,1.802
8436685,doctor,St Bernard Hospital & Health: Kintanar David L MD,1.475
8436685,restaurant,Subway Restaurants,1.661
8436685,beauty_salon,Reymar Clinic,0.787
8436685,restaurant,Long Tung Chinese Restaurant,0.740
8437888,lodging,Chicago Marriott at Medical District UIC,0.744
8437888,bar,Holiday Inn & Suites Chicago-Downtown,1.827
8437888,premise,United Center,1.752
8437888,doctor,Cook County Hospital: Singh Anshu MD,1.282
8437888,doctor,Ali Keshavarzian MD,0.933
8437888,doctor,Rush University Medical Center: Weinzweig Norman MD,0.958
8437925,hospital,West Suburban Hospital Medical Center,1.523
8437925,school,Austin College and Career Academy,0.855
8437925,doctor,West Suburban Med Center: Slasuraitis Andrea N MD,1.505
8437925,doctor,West Suburban Medical Center: Morris Arthur M MD,1.505
8437925,doctor,Dr. Wendy L. Foster MD,1.505
8437925,restaurant,MacArthurs Restaurant,1.288
8438011,point_of_interest,WSSD-FM Chicago,0.209
8438011,doctor,Dr. Shilpa Mehta M.D.,1.562
8438011,doctor,Dr. Glen G. Aduana MD,0.310
8438011,doctor,Parker Rebecca B MD,1.564
8438011,doctor,Ari Mintz M.D.,1.562
8438011,doctor,Advocate Trinity Hospital: Wecsler Petre I MD,1.579
8438080,hospital,Mount Sinai Hospital,1.430
8438080,doctor,Saint Anthonys Hospital Cardiology,1.558
8438080,health,Schwab Rehabilitation Hospital,1.329
8438080,school,Faraday Elementary School,1.608
8438080,meal_delivery,Lou Malnatis Pizzeria,1.818
8438080,school,Holy Family Ministry School,0.465
8438155,department_store,Target,1.253
8438155,pharmacy,CVS Pharmacy,1.219
8438155,store,Burlington,0.638
8438155,restaurant,Subway Restaurants,0.721
8438155,bakery,Dat Donut,1.690
8438155,hardware_store,Lowes Home Improvement,1.247
8438163,restaurant,Subway Restaurants,0.970
8438163,hospital,Roseland Community Hospital,1.444
8438163,grocery_or_supermarket,ALDI,1.119
8438163,doctor,Morgan Park Foot Clinic,1.339
8438163,health,Fresenius Kidney Care Roseland,1.485
8438163,point_of_interest,Mrs Dees Pleasure Zone,0.771
8438243,point_of_interest,Portage Theater,1.678
8438243,hospital,Community First Medical Center,0.166
8438243,car_dealer,Marino Chrysler Jeep Dodge,1.154
8438243,meal_takeaway,Little Caesars Pizza,0.867
8438243,clothing_store,Scary Perrys Halloween Store,1.015
8438243,church,Chicago Tabernacle,1.735
8439196,point_of_interest,Admiral Theatre,1.208
8439196,store,Chicago Gadgets,0.921
8439196,doctor,Bowersox Keith Md - Northern Il Cardiovascular,1.194
8439196,restaurant,Pizza Hut,1.412
8439196,restaurant,Noon O Kabab,0.746
